name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. P9-2B-1	3057115	S	21	412	433	0.00004
Streptomyces sp. NBC_00057	2975634	S	20	3	23	0.00000
Streptomyces sp. NBC_01525	2903893	S	20	0	20	0.00000
Streptomyces sp. NBC_01751	2975929	S	18	768	786	0.00007
Streptomyces sp. NBC_01546	2975872	S	18	16	34	0.00000
Streptomyces sp. NBC_01544	2975871	S	18	12	30	0.00000
Streptomyces sp. NBC_01715	2975916	S	18	1002	1020	0.00009
Streptomyces sp. NBC_01241	2903794	S	18	0	18	0.00000
Streptomyces sp. NBC_01102	2903749	S	17	2	19	0.00000
Streptomyces sp. NBC_01220	2903781	S	17	7	24	0.00000
Streptomyces sp. NBC_01213	2903776	S	17	25	42	0.00000
Streptomyces sp. NBC_00826	2975845	S	17	81	98	0.00001
Streptomyces sp. NBC_01520	2903892	S	17	1	18	0.00000
Streptomyces sp. NBC_00872	2903686	S	16	0	16	0.00000
Streptomyces sp. NBC_01178	2903762	S	16	1	17	0.00000
Streptomyces sp. YSPA8	2989713	S	16	0	16	0.00000
Streptomyces sp. NBC_01761	2975932	S	15	576	591	0.00005
Streptomyces sp. NBC_01650	2975907	S	15	125	140	0.00001
Streptomyces sp. ICC4	2099584	S	15	1076	1091	0.00010
Streptomyces sp. NBC_01689	2975911	S	15	1191	1206	0.00011
Streptomyces sp. 14R-10	1442159	S	14	0	14	0.00000
Streptomyces sp. NBC_01259	2903800	S	14	24	38	0.00000
Streptomyces sp. NBC_00998	2903712	S	14	34	48	0.00000
Streptomyces sp. NBC_00648	2975797	S	14	8	22	0.00000
Streptomyces sp. NBC_00842	2975848	S	13	35	48	0.00000
Streptomyces sp. NBC_01568	2975882	S	12	8	20	0.00000
Streptomyces sp. NBC_01187	2903766	S	12	44	56	0.00000
Streptomyces sp. WAC00276	2933778	S	11	3	14	0.00000
Streptomyces sp. NBC_00211	2975683	S	11	148	159	0.00001
Streptomyces sp. NBC_00857	2975851	S	11	0	11	0.00000
Streptomyces sp. NBC_01506	2903887	S	11	0	11	0.00000
Streptomyces sp. GD-15H	3129112	S	11	0	11	0.00000
Streptomyces sp. NBC_01012	2903717	S	11	1	12	0.00000
Streptomyces sp. Tue6028	2036037	S	10	0	10	0.00000
Streptomyces sp. NBC_01177	2903761	S	10	0	10	0.00000
Streptomyces sp. NBC_00715	2975811	S	10	1	11	0.00000
Streptomyces canus	58343	S	4164	2552	6716	0.00059
Streptomyces aurantiacus	47760	S	2546	1083	3629	0.00032
Streptomyces pseudovenezuelae	67350	S	1756	1296	3052	0.00027
Streptomyces cadmiisoli	2184053	S	1671	697	2368	0.00021
Streptomyces phaeoluteigriseus	114686	S	1185	758	1943	0.00017
Streptomyces alboniger	132473	S	1139	614	1753	0.00015
Streptomyces koyangensis	188770	S	899	1273	2172	0.00019
Streptomyces tauricus	68274	S	722	731	1453	0.00013
Streptomyces qaidamensis	1783515	S	721	740	1461	0.00013
Streptomyces anulatus	1892	S	3033	4180	7213	0.00063
Streptomyces cyaneofuscatus	66883	S	1856	1775	3631	0.00032
Streptomyces griseus	1911	S	1463	1090	2553	0.00022
Streptomyces sp. M54	2759525	S	167	520	687	0.00006
Streptomyces graminofaciens	68212	S	1511	688	2199	0.00019
Streptomyces halstedii	1944	S	65	1	66	0.00001
Streptomyces microflavus	1919	S	1182	2959	4141	0.00036
Streptomyces globisporus	1908	S	576	1315	1891	0.00017
Streptomyces venezuelae	54571	S	8789	5778	14567	0.00127
Streptomyces hygroscopicus	1912	S	2007	2121	4128	0.00036
Streptomyces rapamycinicus	1226757	S	1669	597	2266	0.00020
Streptomyces violaceusniger	68280	S	732	596	1328	0.00012
Streptomyces yatensis	155177	S	729	675	1404	0.00012
Streptomyces malaysiensis	92644	S	167	725	892	0.00008
Streptomyces griseorubiginosus	67304	S	3326	2539	5865	0.00051
Streptomyces collinus	42684	S	3224	2982	6206	0.00054
Streptomyces marincola	2878388	S	3222	856	4078	0.00036
Streptomyces chartreusis	1969	S	3175	2890	6065	0.00053
Streptomyces niveus	193462	S	3102	1346	4448	0.00039
Streptomyces spectabilis	68270	S	3024	1421	4445	0.00039
Streptomyces noursei	1971	S	2923	2157	5080	0.00044
Streptomyces olivoreticuli	68246	S	2898	1300	4198	0.00037
Streptomyces europaeiscabiei	146819	S	2830	1461	4291	0.00037
Streptomyces tsukubensis	83656	S	2746	1366	4112	0.00036
Streptomyces xinghaiensis	1038928	S	2562	1269	3831	0.00033
Streptomyces formicae	1616117	S	2499	1338	3837	0.00034
Streptomyces virginiae	1961	S	2442	2610	5052	0.00044
Streptomyces armeniacus	83291	S	2400	429	2829	0.00025
Streptomyces profundus	2867410	S	2387	407	2794	0.00024
Streptomyces zaomyceticus	68286	S	2311	1057	3368	0.00029
Streptomyces xanthophaeus	67385	S	2192	1528	3720	0.00032
Streptomyces lydicus	47763	S	2162	2798	4960	0.00043
Streptomyces phaeochromogenes	1923	S	2058	1145	3203	0.00028
Streptomyces rimosus	1927	S	2053	3204	5257	0.00046
Streptomyces xanthii	2768069	S	2014	933	2947	0.00026
Streptomyces longwoodensis	68231	S	2008	1375	3383	0.00030
Streptomyces nigra	1827580	S	2007	1420	3427	0.00030
Streptomyces alfalfae	1642299	S	1984	960	2944	0.00026
Streptomyces genisteinicus	2768068	S	1977	934	2911	0.00025
Streptomyces roseirectus	2768066	S	1971	792	2763	0.00024
Streptomyces albus	1888	S	1947	485	2432	0.00021
Streptomyces buecherae	2763006	S	1930	1033	2963	0.00026
Streptomyces tubbatahanensis	2923272	S	1929	486	2415	0.00021
Streptomyces clavuligerus	1901	S	1928	619	2547	0.00022
Streptomyces decoyicus	249567	S	1874	1811	3685	0.00032
Streptomyces griseoviridis	45398	S	1840	1037	2877	0.00025
Streptomyces bathyalis	2710756	S	1829	414	2243	0.00020
Streptomyces coeruleorubidus	116188	S	1817	1687	3504	0.00031
Streptomyces aureoverticillatus	66871	S	1808	727	2535	0.00022
Streptomyces durmitorensis	319947	S	1785	570	2355	0.00021
Streptomyces jietaisiensis	235987	S	1785	1113	2898	0.00025
Streptomyces acidiscabies	42234	S	1783	785	2568	0.00022
Streptomyces luteoverticillatus	66425	S	1764	897	2661	0.00023
Streptomyces uncialis	1048205	S	1758	573	2331	0.00020
Streptomyces griseocarneus	51201	S	1704	882	2586	0.00023
Streptomyces scopuliridis	452529	S	1704	582	2286	0.00020
Streptomyces rectiverticillatus	173860	S	1686	853	2539	0.00022
Streptomyces netropsis	55404	S	1678	722	2400	0.00021
Streptomyces lavendulae	1914	S	1642	886	2528	0.00022
Streptomyces paludis	2282738	S	1639	579	2218	0.00019
Streptomyces griseochromogenes	68214	S	1638	847	2485	0.00022
Streptomyces angustmyceticus	285578	S	1609	993	2602	0.00023
Streptomyces subrutilus	36818	S	1608	921	2529	0.00022
Streptomyces roseicoloratus	2508722	S	1602	886	2488	0.00022
Streptomyces kanamyceticus	1967	S	1591	746	2337	0.00020
Streptomyces changanensis	2964669	S	1567	859	2426	0.00021
Streptomyces actuosus	1885	S	1555	1202	2757	0.00024
Streptomyces harbinensis	1176198	S	1551	573	2124	0.00019
Streptomyces flavofungini	68200	S	1513	2237	3750	0.00033
Streptomyces seoulensis	73044	S	1504	1418	2922	0.00026
Streptomyces aquilus	2548456	S	1489	943	2432	0.00021
Streptomyces gilvosporeus	553510	S	1487	586	2073	0.00018
Streptomyces vietnamensis	362257	S	1483	839	2322	0.00020
Streptomyces tanashiensis	67367	S	1479	923	2402	0.00021
Streptomyces alboflavus	67267	S	1475	713	2188	0.00019
Streptomyces camelliae	3004093	S	1436	884	2320	0.00020
Streptomyces katrae	68223	S	1435	810	2245	0.00020
Streptomyces peucetius	1950	S	1433	605	2038	0.00018
Streptomyces hundungensis	1077946	S	1432	722	2154	0.00019
Streptomyces ficellus	1977088	S	1431	814	2245	0.00020
Streptomyces liangshanensis	2717324	S	1426	646	2072	0.00018
Streptomyces vilmorinianum	3051092	S	1420	813	2233	0.00020
Streptomyces cyaneochromogenes	2496836	S	1419	889	2308	0.00020
Streptomyces capitiformicae	2014920	S	1393	440	1833	0.00016
Streptomyces cynarae	2981134	S	1391	669	2060	0.00018
Streptomyces antibioticus	1890	S	1385	908	2293	0.00020
Streptomyces ferrugineus	1413221	S	1369	872	2241	0.00020
Streptomyces mobaraensis	35621	S	1363	3063	4426	0.00039
Streptomyces halobius	2879846	S	1345	369	1714	0.00015
Streptomyces nojiriensis	66374	S	1323	1317	2640	0.00023
Streptomyces brevispora	887462	S	1305	640	1945	0.00017
Streptomyces tubercidicus	47759	S	1300	761	2061	0.00018
Streptomyces ambofaciens	1889	S	1292	1173	2465	0.00022
Streptomyces glaucescens	1907	S	1291	973	2264	0.00020
Streptomyces fodineus	1904616	S	1288	803	2091	0.00018
Streptomyces qinzhouensis	2599401	S	1283	455	1738	0.00015
Streptomyces pristinaespiralis	38300	S	1280	751	2031	0.00018
Streptomyces lunaelactis	1535768	S	1267	429	1696	0.00015
Streptomyces coralus	66880	S	1264	976	2240	0.00020
Streptomyces roseochromogenus	285450	S	1262	686	1948	0.00017
Streptomyces lincolnensis	1915	S	1254	935	2189	0.00019
Streptomyces platensis	58346	S	1249	1329	2578	0.00023
Streptomyces inhibens	2293571	S	1243	560	1803	0.00016
Streptomyces avermitilis	33903	S	1238	648	1886	0.00016
Streptomyces incarnatus	665007	S	1233	588	1821	0.00016
Streptomyces broussonetiae	2686304	S	1231	711	1942	0.00017
Streptomyces nodosus	40318	S	1230	533	1763	0.00015
Streptomyces phaeolivaceus	2653200	S	1229	647	1876	0.00016
Streptomyces nitrosporeus	28894	S	1225	531	1756	0.00015
Streptomyces cinnabarinus	67287	S	1210	808	2018	0.00018
Streptomyces calvus	67282	S	1192	805	1997	0.00017
Streptomyces dangxiongensis	1442032	S	1169	665	1834	0.00016
Streptomyces argyrophyllae	2726118	S	1160	908	2068	0.00018
Streptomyces melanogenes	67326	S	1158	728	1886	0.00016
Streptomyces caniferus	285557	S	1156	690	1846	0.00016
Streptomyces gardneri	66892	S	1142	778	1920	0.00017
Streptomyces viridosporus	67581	S	1139	783	1922	0.00017
Streptomyces clavifer	68188	S	1136	426	1562	0.00014
Streptomyces spongiicola	1690221	S	1136	545	1681	0.00015
Streptomyces tirandamycinicus	2174846	S	1131	569	1700	0.00015
Streptomyces davaonensis	348043	S	1129	747	1876	0.00016
Streptomyces pluripotens	1355015	S	1124	419	1543	0.00013
Streptomyces yangpuensis	1648182	S	1111	728	1839	0.00016
Streptomyces vinaceus	1960	S	1108	758	1866	0.00016
Streptomyces hirsutus	35620	S	1106	590	1696	0.00015
Streptomyces atratus	1893	S	1099	586	1685	0.00015
Streptomyces akebiae	2865673	S	1092	761	1853	0.00016
Streptomyces chromofuscus	42881	S	1091	760	1851	0.00016
Streptomyces cathayae	3031124	S	1081	545	1626	0.00014
Streptomyces tendae	1932	S	1046	718	1764	0.00015
Streptomyces pratensis	1169025	S	1045	428	1473	0.00013
Streptomyces fagopyri	2662397	S	1044	614	1658	0.00014
Streptomyces dengpaensis	2049881	S	1039	533	1572	0.00014
Streptomyces cyanogenus	80860	S	1015	745	1760	0.00015
Streptomyces nigrescens	1920	S	1011	1924	2935	0.00026
Streptomyces pactum	68249	S	1004	734	1738	0.00015
Streptomyces gobiensis	2875706	S	1004	265	1269	0.00011
Streptomyces liliifuscus	2797636	S	982	628	1610	0.00014
Streptomyces durocortorensis	2811104	S	977	552	1529	0.00013
Streptomyces finlayi	67296	S	977	360	1337	0.00012
Streptomyces sudanensis	436397	S	974	716	1690	0.00015
Streptomyces deccanensis	424188	S	968	739	1707	0.00015
Streptomyces prasinus	67345	S	968	645	1613	0.00014
Streptomyces mirabilis	68239	S	960	5840	6800	0.00059
Streptomyces asoensis	249586	S	949	745	1694	0.00015
Streptomyces murinus	33900	S	929	3923	4852	0.00042
Streptomyces erythrochromogenes	285574	S	891	710	1601	0.00014
Streptomyces thermocarboxydus	59299	S	874	749	1623	0.00014
Streptomyces longhuiensis	2880933	S	857	649	1506	0.00013
Streptomyces albidoflavus	1886	S	659	7086	7745	0.00068
Streptomyces coelicolor	1902	S	74	1025	1099	0.00010
Streptomyces sampsonii	42239	S	72	965	1037	0.00009
Streptomyces drozdowiczii	202862	S	829	672	1501	0.00013
Streptomyces fradiae	1906	S	800	3002	3802	0.00033
Streptomyces cyaneogriseus	68192	S	784	923	1707	0.00015
Streptomyces leeuwenhoekii	1437453	S	781	806	1587	0.00014
Streptomyces violaceus	1936	S	777	1472	2249	0.00020
Streptomyces lusitanus	68232	S	708	829	1537	0.00013
Streptomyces hawaiiensis	67305	S	704	600	1304	0.00011
Streptomyces iakyrus	68219	S	703	704	1407	0.00012
Streptomyces tuirus	68278	S	701	734	1435	0.00013
Streptomyces antimycoticus	68175	S	695	1589	2284	0.00020
Streptomyces luteogriseus	68233	S	687	635	1322	0.00012
Streptomyces coelicoflavus	285562	S	673	644	1317	0.00012
Streptomyces goshikiensis	1942	S	637	2718	3355	0.00029
Streptomyces caniscabiei	2746961	S	582	728	1310	0.00011
Streptomyces endophytica	2991496	S	558	612	1170	0.00010
Streptomyces cavourensis	67258	S	532	1132	1664	0.00015
Streptomyces auratus	114687	S	531	482	1013	0.00009
Streptomyces xiamenensis	408015	S	520	537	1057	0.00009
Streptomyces griseofuscus	146922	S	511	694	1205	0.00011
Streptomyces lydicamycinicus	1546107	S	495	438	933	0.00008
Streptomyces parvus	66428	S	482	455	937	0.00008
Streptomyces rochei	1928	S	349	2092	2441	0.00021
Streptomyces vinaceusdrappus	67376	S	85	732	817	0.00007
Streptomyces anthocyanicus	68174	S	262	1775	2037	0.00018
Streptomyces violaceoruber	1935	S	183	1578	1761	0.00015
Streptomyces laculatispora	887464	S	373	837	1210	0.00011
Streptomyces filamentosus	67294	S	330	555	885	0.00008
Streptomyces californicus	67351	S	315	1267	1582	0.00014
Streptomyces janthinus	67308	S	309	659	968	0.00008
Streptomyces bobili	67280	S	295	1159	1454	0.00013
[Kitasatospora] papulosa	1464011	S	277	2527	2804	0.00024
Streptomyces fungicidicus	68203	S	211	888	1099	0.00010
Streptomyces yunnanensis	156453	S	208	850	1058	0.00009
Streptomyces autolyticus	75293	S	174	914	1088	0.00010
Streptomyces parvulus	146923	S	172	818	990	0.00009
Streptomyces albireticuli	1940	S	169	971	1140	0.00010
Streptomyces xanthochromogenes	67384	S	166	650	816	0.00007
Streptomyces globosus	68209	S	165	928	1093	0.00010
Streptomyces rutgersensis	53451	S	143	1058	1201	0.00010
Streptomyces olivaceus	47716	S	138	1860	1998	0.00017
Streptomyces cinereoruber	67260	S	131	976	1107	0.00010
Streptomyces spinosirectus	2906474	S	118	825	943	0.00008
Streptomyces cellulosae	1968	S	97	7	104	0.00001
Streptomyces lienomycini	284035	S	93	919	1012	0.00009
Streptomyces galilaeus	33899	S	90	663	753	0.00007
Streptomyces lividans	1916	S	85	97924	98009	0.00856
Streptomyces avidinii	1895	S	62	9	71	0.00001
Streptomyces scabiei	1930	S	59	837	896	0.00008
Streptomyces zhihengii	1818004	S	56	1	57	0.00000
Streptomyces libani	68043	S	52	413	465	0.00004
Streptomyces rubrolavendulae	285473	S	50	715	765	0.00007
Streptomyces lateritius	67313	S	43	3	46	0.00000
Streptomyces liliiviolaceus	2823109	S	32	3	35	0.00000
Streptomyces exfoliatus	1905	S	28	2	30	0.00000
Streptomyces agglomeratus	285458	S	24	3	27	0.00000
Streptomyces milbemycinicus	476552	S	22	1909	1931	0.00017
Streptomyces bingchenggensis	379067	S	18	2940	2958	0.00026
Streptomyces niphimycinicus	2842201	S	14	3	17	0.00000
Streptomyces althioticus	83380	S	11	3	14	0.00000
Kitasatospora sp. MMS16-BH015	2018025	S	2578	1226	3804	0.00033
Kitasatospora sp. NBC_01266	2903572	S	2456	1126	3582	0.00031
Kitasatospora sp. CM 4170	3075627	S	2171	1490	3661	0.00032
Kitasatospora sp. NBC_01246	2903570	S	2093	1228	3321	0.00029
Kitasatospora sp. HUAS 3-15	3004092	S	1932	1271	3203	0.00028
Kitasatospora sp. NBC_00458	2903568	S	1785	1287	3072	0.00027
Kitasatospora sp. NA04385	2742135	S	1692	1366	3058	0.00027
Kitasatospora sp. YST-16	2998080	S	1362	1249	2611	0.00023
Kitasatospora sp. NBC_01302	2903575	S	352	1865	2217	0.00019
Kitasatospora sp. NBC_01300	2903574	S	340	101	441	0.00004
Kitasatospora sp. NBC_01250	2903571	S	230	1519	1749	0.00015
Kitasatospora sp. NBC_00039	2903565	S	163	22	185	0.00002
Kitasatospora sp. NBC_00070	2975962	S	94	2	96	0.00001
Kitasatospora sp. NBC_01519	2903576	S	79	7	86	0.00001
Kitasatospora sp. NBC_00374	2975964	S	22	0	22	0.00000
Kitasatospora purpeofusca	67352	S	3067	3136	6203	0.00054
Kitasatospora herbaricolor	68217	S	2526	1259	3785	0.00033
Kitasatospora setae	2066	S	1955	1432	3387	0.00030
Kitasatospora fiedleri	2991545	S	1599	1347	2946	0.00026
Kitasatospora aureofaciens	1894	S	1239	937	2176	0.00019
Kitasatospora indigofera	67307	S	20	1	21	0.00000
Actinacidiphila glaucinigra	235986	S	3438	1670	5108	0.00045
Actinacidiphila bryophytorum	1436133	S	1888	981	2869	0.00025
Streptacidiphilus sp. P02-A3a	2704468	S	2403	992	3395	0.00030
Streptacidiphilus sp. PB12-B1b	2705012	S	2086	1126	3212	0.00028
Yinghuangia sp. ASG 101	2896848	S	2811	636	3447	0.00030
Embleya sp. NBC_00888	2975960	S	1385	112	1497	0.00013
Embleya sp. NBC_00896	2975961	S	788	117	905	0.00008
Streptantibioticus cattleyicolor	29303	S	1927	804	2731	0.00024
Peterkaempfera bronchialis	2126346	S	1838	856	2694	0.00024
Microbacterium sp. No. 7	1714373	S	1945	1161	3106	0.00027
Microbacterium sp. AZCO	3142976	S	1658	376	2034	0.00018
Microbacterium sp. JZ37	2654193	S	1486	515	2001	0.00017
Microbacterium sp. AB	2981139	S	1381	313	1694	0.00015
Microbacterium sp. 4R-513	2567934	S	1327	280	1607	0.00014
Microbacterium sp. 10M-3C3	2483401	S	1297	356	1653	0.00014
Microbacterium sp. LWH7-1.2	3135257	S	1241	252	1493	0.00013
Microbacterium sp. JZ31	1906274	S	1203	368	1571	0.00014
Microbacterium sp. LWH10-1.2	3135255	S	1054	314	1368	0.00012
Microbacterium sp. KUDC0406	2909588	S	996	264	1260	0.00011
Microbacterium sp. zg-Y1090	3049073	S	978	297	1275	0.00011
Microbacterium sp. YJN-G	2763257	S	970	375	1345	0.00012
Microbacterium sp. LWH11-1.2	3135258	S	955	293	1248	0.00011
Microbacterium sp. BH-3-3-3	1906742	S	948	260	1208	0.00011
Microbacterium sp. LWO14-1.2	3135263	S	922	325	1247	0.00011
Microbacterium sp. XT11	367477	S	897	230	1127	0.00010
Microbacterium sp. PM5	2014534	S	894	155	1049	0.00009
Microbacterium sp. NIBRBAC000506063	2734618	S	888	1398	2286	0.00020
Microbacterium sp. zg-B185	3049070	S	875	149	1024	0.00009
Microbacterium sp. H1-D42	2925844	S	862	147	1009	0.00009
Microbacterium sp. M28	2962064	S	846	251	1097	0.00010
Microbacterium sp. zg-B96	3049069	S	827	180	1007	0.00009
Microbacterium sp. ET2	3050384	S	825	121	946	0.00008
Microbacterium sp. cx-55	2875948	S	821	137	958	0.00008
Microbacterium sp. zg-Y625	3049071	S	804	276	1080	0.00009
Microbacterium sp. LWO13-1.2	3135262	S	800	133	933	0.00008
Microbacterium sp. LKL04	912630	S	785	206	991	0.00009
Microbacterium sp. ABRD28	2268461	S	782	136	918	0.00008
Microbacterium sp. Y-01	2048898	S	768	406	1174	0.00010
Microbacterium sp. zg-Y818	3049072	S	752	243	995	0.00009
Microbacterium sp. Clip185	3025663	S	720	181	901	0.00008
Microbacterium sp. nov. GSS16	3019890	S	715	734	1449	0.00013
Microbacterium sp. 1S1	2606451	S	658	700	1358	0.00012
Microbacterium sp. LWH13-1.2	3135260	S	641	198	839	0.00007
Microbacterium sp. TPU 3598	1938334	S	593	171	764	0.00007
Microbacterium sp. SL75	2995140	S	575	218	793	0.00007
Microbacterium sp. RG1	2489212	S	368	245	613	0.00005
Microbacterium sp. J1-1	2992441	S	216	339	555	0.00005
Microbacterium sp. Nx66	2766784	S	179	768	947	0.00008
Microbacterium sp. F6_8S_P_2B	3041512	S	162	635	797	0.00007
Microbacterium sp. 1.5R	1916917	S	162	466	628	0.00005
Microbacterium sp. SGAir0570	2070348	S	143	451	594	0.00005
Microbacterium sp. CGR1	1696072	S	143	425	568	0.00005
Microbacterium sp. CBA3102	2603598	S	115	389	504	0.00004
Microbacterium sp. BDGP8	3035531	S	90	380	470	0.00004
Microbacterium sp. PAMC22086	2861281	S	79	229	308	0.00003
Microbacterium sp. str. 'China'	2103230	S	77	516	593	0.00005
Microbacterium sp. A(2022)	2982533	S	67	453	520	0.00005
Microbacterium sp. EF45047	2809708	S	51	919	970	0.00008
Microbacterium sp. PAMC 28756	1795053	S	26	726	752	0.00007
Microbacterium sp. PAMC21962	2861280	S	22	954	976	0.00009
Microbacterium sp. Se5.02b	2864103	S	15	988	1003	0.00009
Microbacterium sp. AISO3	2002831	S	14	30	44	0.00000
Microbacterium testaceum	2033	S	2516	708	3224	0.00028
Microbacterium hominis	162426	S	1867	5208	7075	0.00062
Microbacterium protaetiae	2509458	S	1831	446	2277	0.00020
Microbacterium oleivorans	273677	S	1665	349	2014	0.00018
Microbacterium oxydans	82380	S	1644	1656	3300	0.00029
Microbacterium rhizosphaerae	1678237	S	1558	268	1826	0.00016
Microbacterium esteraromaticum	57043	S	1524	364	1888	0.00016
Microbacterium cremeum	2782169	S	1334	294	1628	0.00014
Microbacterium foliorum	104336	S	1329	1282	2611	0.00023
Microbacterium azadirachtae	582680	S	1301	390	1691	0.00015
Microbacterium elymi	2909587	S	1296	261	1557	0.00014
Microbacterium resistens	156977	S	1276	272	1548	0.00014
Microbacterium sediminis	904291	S	1228	1112	2340	0.00020
Microbacterium lemovicicum	1072463	S	1173	288	1461	0.00013
Microbacterium terricola	344163	S	1137	274	1411	0.00012
Microbacterium proteolyticum	1572644	S	1119	778	1897	0.00017
Microbacterium atlanticum	2782168	S	1117	282	1399	0.00012
Microbacterium oryzae	743009	S	1089	381	1470	0.00013
Microbacterium sufflavum	2851649	S	1048	326	1374	0.00012
Microbacterium pygmaeum	370764	S	980	122	1102	0.00010
Microbacterium caowuchunii	2614638	S	947	214	1161	0.00010
Microbacterium horticulturae	3028316	S	944	192	1136	0.00010
Microbacterium luteum	2782167	S	935	819	1754	0.00015
Microbacterium aurum	36805	S	920	347	1267	0.00011
Microbacterium wangchenii	2541726	S	910	214	1124	0.00010
Microbacterium lushaniae	2614639	S	900	214	1114	0.00010
Microbacterium galbinum	2851646	S	894	194	1088	0.00010
Microbacterium limosum	3079935	S	873	366	1239	0.00011
Microbacterium luteolum	69367	S	854	206	1060	0.00009
Microbacterium chocolatum	84292	S	854	611	1465	0.00013
Microbacterium invictum	515415	S	850	156	1006	0.00009
Microbacterium abyssi	2782166	S	813	229	1042	0.00009
Microbacterium arborescens	33883	S	744	192	936	0.00008
Microbacterium hydrocarbonoxydans	273678	S	694	148	842	0.00007
Microbacterium suwonense	683047	S	691	332	1023	0.00009
Microbacterium schleiferi	69362	S	603	406	1009	0.00009
Microbacterium fandaimingii	2708079	S	450	53	503	0.00004
Microbacterium chengjingii	2769067	S	373	26	399	0.00003
Microbacterium binotii	462710	S	354	229	583	0.00005
Microbacterium liquefaciens	33918	S	344	612	956	0.00008
Microbacterium amylolyticum	936337	S	342	102	444	0.00004
Microbacterium endophyticum	1526412	S	233	26	259	0.00002
Microbacterium paraoxydans	199592	S	201	1822	2023	0.00018
Microbacterium paludicola	300019	S	116	393	509	0.00004
Microbacterium plantarum	1816425	S	100	405	505	0.00004
Microbacterium aurugineum	2851642	S	79	267	346	0.00003
Microbacterium neungamense	2810535	S	44	837	881	0.00008
Curtobacterium sp. 9128	1793722	S	1025	320	1345	0.00012
Curtobacterium sp. DN_7.5	3049047	S	984	390	1374	0.00012
Curtobacterium sp. MCLR17_036	2175620	S	975	439	1414	0.00012
Curtobacterium sp. BH-2-1-1	1905847	S	944	350	1294	0.00011
Curtobacterium sp. 458	3050069	S	935	363	1298	0.00011
Curtobacterium sp. MCLR17_007	2175648	S	886	275	1161	0.00010
Curtobacterium sp. MCPF17_002	2175645	S	852	299	1151	0.00010
Curtobacterium sp. L6-1	2841594	S	811	371	1182	0.00010
Curtobacterium sp. MCLR17_032	2175650	S	785	326	1111	0.00010
Curtobacterium sp. MR_MD2014	1561023	S	714	393	1107	0.00010
Curtobacterium sp. MCSS17_015	2175666	S	704	301	1005	0.00009
Curtobacterium sp. MCPF17_052	2175655	S	701	286	987	0.00009
Curtobacterium sp. MCSS17_007	2175646	S	693	372	1065	0.00009
Curtobacterium sp. YC1	2795488	S	666	308	974	0.00009
Curtobacterium sp. TC1	2862880	S	587	338	925	0.00008
Curtobacterium sp. MCJR17_020	2175619	S	567	340	907	0.00008
Curtobacterium sp. SGAir0471	2070337	S	565	453	1018	0.00009
Curtobacterium sp. TXMA1	2876939	S	496	420	916	0.00008
Curtobacterium sp. MCBD17_026	2175621	S	251	264	515	0.00004
Curtobacterium sp. MCJR17_043	2175660	S	213	412	625	0.00005
Curtobacterium sp. MCSS17_016	2175644	S	207	373	580	0.00005
Curtobacterium sp. MCPF17_050	2175664	S	206	409	615	0.00005
Curtobacterium sp. MCBD17_040	2175674	S	205	470	675	0.00006
Curtobacterium sp. MCSS17_005	2175641	S	185	294	479	0.00004
Curtobacterium sp. MCBD17_003	2175667	S	182	530	712	0.00006
Curtobacterium sp. MCBA15_012	1898738	S	159	606	765	0.00007
Curtobacterium sp. C1	2898151	S	147	434	581	0.00005
Curtobacterium sp. MCBA15_004	1898733	S	144	540	684	0.00006
Curtobacterium sp. Csp2	2495430	S	126	368	494	0.00004
Curtobacterium sp. MCBD17_035	2175673	S	113	468	581	0.00005
Curtobacterium sp. MCPF17_021	2175639	S	103	302	405	0.00004
Curtobacterium sp. MCLR17_054	2175632	S	88	244	332	0.00003
Curtobacterium sp. MCLR17_058	2175635	S	82	286	368	0.00003
Curtobacterium sp. MCLR17_031	2175622	S	75	250	325	0.00003
Curtobacterium sp. Arg-1	2935040	S	68	308	376	0.00003
Curtobacterium sp. Csp1	2495429	S	62	1276	1338	0.00012
Curtobacterium flaccumfaciens	2035	S	1522	2623	4145	0.00036
Curtobacterium citreum	2036	S	114	399	513	0.00004
Agromyces sp. H17E-10	2932244	S	1813	600	2413	0.00021
Agromyces sp. LHK192	2498704	S	1685	504	2189	0.00019
Agromyces protaetiae	2509455	S	2980	810	3790	0.00033
Agromyces flavus	589382	S	1830	604	2434	0.00021
Agromyces soli	659012	S	1725	674	2399	0.00021
Agromyces aureus	453304	S	1668	524	2192	0.00019
Agromyces mangrovi	1858653	S	1662	653	2315	0.00020
Agromyces larvae	2929802	S	1368	787	2155	0.00019
Agromyces marinus	1389020	S	1359	558	1917	0.00017
Agromyces archimandritae	2781962	S	1328	418	1746	0.00015
Agromyces intestinalis	2592652	S	1186	637	1823	0.00016
Agromyces badenianii	2080742	S	1091	377	1468	0.00013
Agromyces laixinhei	2585717	S	1028	238	1266	0.00011
Rathayibacter sp. VKM Ac-2760	2609253	S	1276	633	1909	0.00017
Rathayibacter sp. VKM Ac-2804	2609257	S	957	656	1613	0.00014
Rathayibacter sp. VKM Ac-2801	2609255	S	621	523	1144	0.00010
Rathayibacter sp. VKM Ac-2759	2609252	S	384	998	1382	0.00012
Rathayibacter sp. VKM Ac-2762	2609254	S	272	611	883	0.00008
